Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
09.06.2017,84.43,84.2,84.87,84,984.71K,0.38%
08.06.2017,84.11,84.54,84.93,83.74,1.55M,-0.58%
07.06.2017,84.6,84.71,85.38,84.22,1.16M,-0.27%
06.06.2017,84.83,85.7,85.96,84.3,1.69M,-1.28%
02.06.2017,85.93,85.49,87,85.35,1.93M,1.19%
01.06.2017,84.92,83.51,85.31,83.48,1.95M,1.96%
31.05.2017,83.29,84.25,84.42,83.17,1.70M,-1.13%
30.05.2017,84.24,84.24,84.94,83.94,1.37M,-0.38%
29.05.2017,84.56,84.05,84.64,83.94,738.07K,0.30%
26.05.2017,84.31,85.05,85.2,83.64,1.82M,-1.09%
25.05.2017,85.24,85.98,86.04,84.87,1.07M,-0.62%
24.05.2017,85.77,85.82,86.14,85.13,1.36M,-0.58%
23.05.2017,86.27,85.75,87.47,85.61,1.89M,0.43%
22.05.2017,85.9,86.59,86.74,85.18,1.36M,-0.32%
19.05.2017,86.18,85.5,86.72,85.39,2.53M,1.16%
18.05.2017,85.19,86.24,86.29,83.8,2.76M,-1.43%
17.05.2017,86.43,86.15,87.07,85.6,1.89M,-0.30%
16.05.2017,86.69,87.19,87.21,86.43,1.62M,-0.76%
15.05.2017,87.35,87.69,87.9,86.56,1.56M,0.13%
12.05.2017,87.24,87.03,88.07,86.87,2.35M,-3.22%
11.05.2017,90.14,90.67,91.06,89.57,2.73M,-0.42%
10.05.2017,90.52,89.44,90.9,89.44,1.93M,1.11%
09.05.2017,89.53,90.15,90.18,88.5,1.91M,-0.40%
08.05.2017,89.89,89.67,90.06,88.9,2.26M,0.89%
05.05.2017,89.1,87.5,89.1,86.99,2.67M,2.06%
04.05.2017,87.3,87.68,88.72,86.64,2.23M,0.46%
03.05.2017,86.9,87.53,87.53,86.62,1.66M,-0.92%
02.05.2017,87.71,88.59,88.79,87.03,1.86M,0.07%
28.04.2017,87.65,87.7,88.23,87.35,1.71M,-0.06%
27.04.2017,87.7,88.4,88.4,87.31,1.68M,-1.08%
26.04.2017,88.66,87.86,88.97,87.55,2.01M,1.01%
25.04.2017,87.77,87.7,88,86.92,1.68M,0.39%
24.04.2017,87.43,86.43,87.62,86.25,3.07M,2.94%
21.04.2017,84.93,84.25,85.41,83.92,2.36M,1.01%
20.04.2017,84.08,83.55,85.31,82.99,2.43M,0.12%
19.04.2017,83.98,82.73,84.39,82.69,2.12M,1.87%
18.04.2017,82.44,83.41,83.43,81.89,1.62M,-0.47%
13.04.2017,82.83,83.51,83.8,82.69,1.38M,-0.67%
12.04.2017,83.39,83.6,84.12,82.93,1.83M,0.92%
11.04.2017,82.63,82.65,83.02,82.01,1.51M,-0.10%
10.04.2017,82.71,83.17,83.27,82.11,1.14M,-0.10%
07.04.2017,82.79,82.65,83.01,82.27,1.22M,-0.19%
06.04.2017,82.95,82.8,82.95,81.76,1.71M,-0.35%
05.04.2017,83.24,84,84,82.97,1.66M,-0.85%
04.04.2017,83.95,84.76,84.8,82.95,2.17M,-1.08%
03.04.2017,84.87,85.98,86.08,84.52,1.64M,-0.75%
31.03.2017,85.51,85.58,85.77,84.72,1.47M,-0.08%
30.03.2017,85.58,85,85.9,84.8,1.58M,0.91%
29.03.2017,84.81,84.7,85.33,84.15,1.71M,0.39%
28.03.2017,84.48,84.04,84.77,83.48,1.72M,1.20%
27.03.2017,83.48,83.1,83.48,82.45,1.42M,-0.24%
24.03.2017,83.68,83.4,83.75,82.44,1.57M,0.72%
23.03.2017,83.08,82.97,83.25,82.19,1.39M,0.41%
22.03.2017,82.74,81.96,82.79,81.1,1.65M,-0.23%
21.03.2017,82.93,82.84,84.77,81.8,2.67M,0.52%
20.03.2017,82.5,82.51,82.7,81.96,2.02M,-0.47%
17.03.2017,82.89,83.25,83.48,82.1,3.11M,-0.94%
16.03.2017,83.68,84.29,84.3,83.23,1.80M,0.59%
15.03.2017,83.19,83.26,83.55,82.92,2.00M,-0.25%
14.03.2017,83.4,83.9,84.11,83.01,2.20M,-0.58%
13.03.2017,83.89,83.8,84.35,83.56,1.68M,0.42%
10.03.2017,83.54,84.68,85.56,83.32,2.43M,-1.05%
09.03.2017,84.43,86.35,86.85,83.01,4.20M,-2.56%
08.03.2017,86.65,86,87.02,85.6,1.11M,0.38%
07.03.2017,86.32,86.47,86.86,86.06,1.03M,-0.03%
06.03.2017,86.35,86.69,87.03,86.01,1.03M,-0.75%
03.03.2017,87,86.72,87.67,86.47,1.02M,-0.21%
02.03.2017,87.18,86.49,87.39,86.33,1.12M,0.59%
01.03.2017,86.67,85,86.94,84.83,2.03M,2.73%
28.02.2017,84.37,84.59,84.84,83.98,1.11M,-0.18%
27.02.2017,84.52,84.63,85.02,84.36,950.40K,0.32%
24.02.2017,84.25,85.82,85.92,83.47,1.92M,-1.76%
23.02.2017,85.76,87,87.59,85.59,1.20M,-1.21%
22.02.2017,86.81,86.92,87.18,86.22,1.20M,0.32%
21.02.2017,86.53,85.19,86.67,84.7,1.41M,1.72%
20.02.2017,85.07,85.7,86.25,84.99,852.44K,0.05%
17.02.2017,85.03,85.38,85.41,84.22,1.30M,-0.49%
16.02.2017,85.45,86.2,86.24,85.04,1.23M,-0.85%
15.02.2017,86.18,86.81,87.14,85.2,1.05M,-0.14%
14.02.2017,86.3,86.68,86.95,85.89,1.20M,-0.45%
13.02.2017,86.69,85.28,87.21,85.1,1.71M,1.90%
10.02.2017,85.07,85.44,85.6,84.68,1.23M,0.33%
09.02.2017,84.79,83.77,85,83.04,1.79M,1.56%
08.02.2017,83.49,82.73,83.72,82.47,1.55M,0.86%
07.02.2017,82.78,82.81,83.62,82.47,1.08M,-0.19%
06.02.2017,82.94,83.74,84.05,82.55,1.74M,-1.30%
03.02.2017,84.03,84.43,84.75,83.99,1.08M,-0.20%
02.02.2017,84.2,84.11,84.77,83.65,1.29M,-0.50%
01.02.2017,84.62,84.83,85.7,84.23,1.35M,0.53%
31.01.2017,84.17,86.27,86.51,84.17,2.05M,-2.46%
30.01.2017,86.29,87.05,87.45,85.94,1.54M,-1.28%
27.01.2017,87.41,87.99,87.99,87.09,1.34M,-0.82%
26.01.2017,88.13,89.76,89.76,87.88,1.30M,-0.75%
25.01.2017,88.8,87.88,89.4,87.83,1.75M,1.68%
24.01.2017,87.33,86.39,87.6,86.39,1.07M,1.24%
23.01.2017,86.26,86.51,86.78,85.98,1.18M,-1.02%
20.01.2017,87.15,86.58,87.37,86.08,1.65M,0.65%
19.01.2017,86.59,86.9,87.39,86.42,1.37M,-0.47%
18.01.2017,87,86.65,87.04,86.18,1.08M,0.61%
17.01.2017,86.47,86.2,87.18,85.19,1.48M,-0.07%
16.01.2017,86.53,86,87.16,85.5,1.38M,-1.46%
13.01.2017,87.81,88.13,89.2,87.22,1.91M,0.40%
12.01.2017,87.46,89.9,90.32,86.76,2.23M,-2.96%
11.01.2017,90.13,89.69,90.42,89.1,1.44M,0.24%
10.01.2017,89.91,89.84,90.52,88.99,1.25M,0.09%
09.01.2017,89.83,90.79,90.79,89.31,1.41M,-0.75%
06.01.2017,90.51,90.32,90.7,89.81,969.61K,0.19%
05.01.2017,90.34,89.5,90.59,89.48,967.70K,0.18%
04.01.2017,90.18,91.02,91.57,89.3,1.22M,-0.72%
03.01.2017,90.83,90.5,91.76,90.49,1.51M,0.94%
02.01.2017,89.98,88.34,90.27,87.81,774.39K,1.39%
30.12.2016,88.75,88.42,88.89,87.51,760.81K,0.26%
29.12.2016,88.52,89.01,89.2,88.04,1.07M,-1.48%
28.12.2016,89.85,89.71,90.21,89.55,554.38K,0.17%
27.12.2016,89.7,89.84,90.18,89.46,483.76K,-0.29%
23.12.2016,89.96,89.72,90.33,89.69,665.90K,0.32%
22.12.2016,89.67,89.73,90.85,89.44,928.29K,-0.44%
21.12.2016,90.07,90,90.67,89.9,1.01M,-0.20%
20.12.2016,90.25,89.01,90.43,88.66,1.76M,0.16%
19.12.2016,90.11,89.61,90.22,89.1,1.13M,0.12%
16.12.2016,90,89.75,90.78,89.29,2.55M,0.28%
15.12.2016,89.75,89,89.96,86.73,2.34M,0.79%
